id,x,y,z,color,cluster,from,seq_cluster_size,from_order,length,plddt
AF-A0A087CYD7-F1-model_v4.domain2.pdb,5164.314453125,4293.7216796875,1.0,#808080,Unclustered,AFDB,1,1,84.0,61.38904761904762
AF-A0A087GXT6-F1-model_v4.domain1.pdb,3541.92236328125,3475.42333984375,1.0,#cb334c,cluster_4,AFDB,2,1,108.0,91.84259259259258
AF-A0A090LE13-F1-model_v4.domain0.pdb,4208.1611328125,3451.8359375,1.0,#a80c44,cluster_1,AFDB,1,1,140.0,83.76642857142859
AF-A0A094IIH1-F1-model_v4.domain0.pdb,5045.41943359375,4103.771484375,1.0,#9e0142,cluster_0,AFDB,1,1,263.0,88.82174904942967
AF-A0A094IV73-F1-model_v4.domain0.pdb,3956.8544921875,3759.251953125,1.0,#b31847,cluster_2,AFDB,1,1,101.0,88.48376237623764
AF-A0A095X9L7-F1-model_v4.domain1.pdb,4175.564453125,3134.7822265625,1.0,#808080,Unclustered,AFDB,1,1,109.0,63.467155963302744
AF-A0A099KRT5-F1-model_v4.domain0.pdb,5114.23486328125,4439.9248046875,1.0,#96d5a4,cluster_35,AFDB,1,1,71.0,79.07281690140846
AF-A0A099LBR8-F1-model_v4.domain0.pdb,4004.778076171875,3784.7158203125,1.0,#b31847,cluster_2,AFDB,1,1,97.0,89.550206185567
AF-A0A099NS28-F1-model_v4.domain0.pdb,3551.16259765625,4003.023681640625,1.0,#808080,Unclustered,AFDB,2,1,140.0,84.77242857142856
AF-A0A0A0BC52-F1-model_v4.domain0.pdb,5085.28759765625,3634.65625,1.0,#fee493,cluster_20,AFDB,1,1,121.0,95.70223140495867
AF-A0A0A0DGH8-F1-model_v4.domain0.pdb,4691.8984375,3471.912841796875,1.0,#9e0142,cluster_0,AFDB,1,1,160.0,89.2651875
AF-A0A0A0DKN6-F1-model_v4.domain0.pdb,4332.84228515625,3732.4990234375,1.0,#a80c44,cluster_1,AFDB,1,1,119.0,90.61512605042016
AF-A0A0A0E8E5-F1-model_v4.domain0.pdb,2939.791015625,3935.069091796875,1.0,#397db8,cluster_44,AFDB,2,1,129.0,86.61589147286823
AF-A0A0A0M266-F1-model_v4.domain0.pdb,3720.11328125,4632.3720703125,1.0,#f88e52,cluster_12,AFDB,2,1,151.0,90.06788079470199
AF-A0A0A1CVC6-F1-model_v4.domain0.pdb,4168.57080078125,4866.7412109375,1.0,#fca75e,cluster_14,AFDB,1,1,123.0,89.18528455284554
AF-A0A0A1GTC5-F1-model_v4.domain0.pdb,3352.5625,3270.95458984375,1.0,#808080,Unclustered,AFDB,1,1,87.0,71.3983908045977
AF-A0A0A2EIX8-F1-model_v4.domain0.pdb,3709.627197265625,3436.485595703125,1.0,#a80c44,cluster_1,AFDB,3,1,89.0,92.4534831460674
AF-A0A0A2M5X5-F1-model_v4.domain0.pdb,3750.062255859375,3636.2294921875,1.0,#808080,Unclustered,AFDB,1,1,80.0,94.19075000000001
AF-A0A3M0ZF43-F1-model_v4.domain0.pdb,4786.40869140625,4003.060546875,1.0,#9e0142,cluster_0,AFDB,1,1,189.0,86.05529100529101
AF-A0A3M1B9I4-F1-model_v4.domain0.pdb,4826.5498046875,4441.5126953125,1.0,#9e0142,cluster_0,AFDB,2,1,78.0,94.98987179487179
AF-A0A3M1DFB6-F1-model_v4.domain1.pdb,3280.02490234375,4314.716796875,1.0,#cb334c,cluster_4,AFDB,1,1,117.0,69.84794871794871
AF-A0A3M1E3E4-F1-model_v4.domain1.pdb,3630.794921875,4066.562744140625,1.0,#cb334c,cluster_4,AFDB,1,1,100.0,93.0601
AF-A0A3M1FC85-F1-model_v4.domain1.pdb,3366.3916015625,3637.570068359375,1.0,#cb334c,cluster_4,AFDB,1,1,97.0,89.39556701030929
AF-A0A3M1FRD2-F1-model_v4.domain0.pdb,3887.36669921875,3276.9111328125,1.0,#c0274a,cluster_3,AFDB,1,1,107.0,81.60850467289721
AF-A0A3M1GGA7-F1-model_v4.domain4.pdb,3714.73828125,4103.583984375,1.0,#cb334c,cluster_4,AFDB,1,1,109.0,85.38889908256881
AF-A0A3M1H8H6-F1-model_v4.domain2.pdb,3205.39306640625,3710.96875,1.0,#cb334c,cluster_4,AFDB,1,1,148.0,89.67689189189188
AF-A0A3M1I4H1-F1-model_v4.domain5.pdb,3487.522705078125,3881.158203125,1.0,#808080,Unclustered,AFDB,1,1,99.0,93.76505050505048
AF-A0A3M1JTW1-F1-model_v4.domain0.pdb,3914.964599609375,4905.279296875,1.0,#f88e52,cluster_12,AFDB,1,1,137.0,83.09795620437956
AF-A0A3M1JXI2-F1-model_v4.domain2.pdb,3707.41748046875,3971.812255859375,1.0,#cb334c,cluster_4,AFDB,2,1,110.0,88.35572727272728
AF-A0A3M1KDU3-F1-model_v4.domain2.pdb,4243.0634765625,4321.98388671875,1.0,#808080,Unclustered,AFDB,1,1,144.0,65.12583333333333
AF-A0A3M1LCQ2-F1-model_v4.domain1.pdb,3421.37646484375,3560.87890625,1.0,#cb334c,cluster_4,AFDB,1,1,99.0,93.71545454545456
AF-A0A3M1M4R4-F1-model_v4.domain0.pdb,3096.132080078125,3666.84033203125,1.0,#bee5a0,cluster_32,AFDB,2,1,121.0,90.17710743801653
AF-A0A3M1N1D4-F1-model_v4.domain1.pdb,3246.21484375,4132.1630859375,1.0,#cb334c,cluster_4,AFDB,2,1,108.0,80.19814814814815
AF-A0A3M1NEU3-F1-model_v4.domain1.pdb,4415.833984375,4296.4501953125,1.0,#9e0142,cluster_0,AFDB,1,1,83.0,96.20144578313253
AF-A0A3M1RG00-F1-model_v4.domain2.pdb,3394.69140625,3595.611083984375,1.0,#cb334c,cluster_4,AFDB,4,1,98.0,82.9476530612245
AF-A0A3M1SCZ3-F1-model_v4.domain0.pdb,3275.67822265625,4176.45458984375,1.0,#cb334c,cluster_4,AFDB,3,1,87.0,90.02379310344827
AF-A0A3M1SNG9-F1-model_v4.domain5.pdb,3616.4814453125,4077.13818359375,1.0,#cb334c,cluster_4,AFDB,1,1,112.0,81.9913392857143
AF-A0A3M1V953-F1-model_v4.domain0.pdb,5071.88818359375,4053.18505859375,1.0,#9e0142,cluster_0,AFDB,1,1,237.0,89.52983122362869
AF-A0A3M1VQX4-F1-model_v4.domain1.pdb,3634.4560546875,4009.16162109375,1.0,#cb334c,cluster_4,AFDB,1,1,107.0,91.35953271028036
AF-A0A3M1Y050-F1-model_v4.domain2.pdb,3105.76123046875,4127.81005859375,1.0,#cb334c,cluster_4,AFDB,1,1,107.0,80.49018691588785
AF-A0A3M1YKQ3-F1-model_v4.domain0.pdb,3955.505126953125,3582.19384765625,1.0,#a80c44,cluster_1,AFDB,1,1,92.0,91.51597826086957
AF-A0A3M1Z1S8-F1-model_v4.domain1.pdb,3207.205810546875,3997.442626953125,1.0,#cb334c,cluster_4,AFDB,1,1,150.0,75.2976
AF-A0A3M1Z6W3-F1-model_v4.domain1.pdb,3239.015380859375,4018.60205078125,1.0,#cb334c,cluster_4,AFDB,1,1,108.0,81.64453703703703
AF-A0A3M1ZJU9-F1-model_v4.domain1.pdb,3256.015625,4095.700439453125,1.0,#cb334c,cluster_4,AFDB,2,1,95.0,90.09947368421051
AF-A0A3M2BXA7-F1-model_v4.domain0.pdb,5002.712890625,4228.9990234375,1.0,#9e0142,cluster_0,AFDB,1,1,371.0,71.66450134770889
AF-A0A3M2C7Y6-F1-model_v4.domain1.pdb,3213.775634765625,4075.3310546875,1.0,#cb334c,cluster_4,AFDB,1,1,111.0,85.74756756756756
AF-A0A3M2CPD8-F1-model_v4.domain2.pdb,3449.189208984375,4493.9970703125,1.0,#fdd481,cluster_18,AFDB,1,1,110.0,84.85145454545453
AF-A0A3M2CY94-F1-model_v4.domain1.pdb,3211.174072265625,4149.685546875,1.0,#cb334c,cluster_4,AFDB,1,1,164.0,77.0165243902439
AF-A0A3M2DMM9-F1-model_v4.domain5.pdb,3741.026611328125,4056.952880859375,1.0,#cb334c,cluster_4,AFDB,1,1,117.0,78.51478632478631
AF-A0A3M2EMC6-F1-model_v4.domain1.pdb,3294.904296875,4062.56591796875,1.0,#cb334c,cluster_4,AFDB,1,1,94.0,89.4377659574468
AF-A0A3M2GDH4-F1-model_v4.domain0.pdb,3217.931396484375,4112.89892578125,1.0,#cb334c,cluster_4,AFDB,1,1,187.0,80.55192513368983
AF-A0A3M2HF67-F1-model_v4.domain0.pdb,4686.017578125,4476.09326171875,1.0,#9e0142,cluster_0,AFDB,1,1,106.0,81.24858490566038
AF-A0A3M3ZZE8-F1-model_v4.domain4.pdb,4781.9521484375,4625.84326171875,1.0,#fef2a9,cluster_22,AFDB,1,1,139.0,70.66539568345323
AF-A0A7R9EF64-F1-model_v4.domain1.pdb,3613.15087890625,3228.34423828125,1.0,#808080,Unclustered,AFDB,1,1,41.0,34.04365853658536
AF-A0A7R9H5H4-F1-model_v4.domain0.pdb,4127.2744140625,4419.67236328125,1.0,#808080,Unclustered,AFDB,2,1,121.0,49.26768595041322
AF-A0A7R9JBT7-F1-model_v4.domain2.pdb,4140.53662109375,4387.2080078125,1.0,#fdc877,cluster_17,AFDB,2,1,80.0,82.55
AF-A0A7R9NCQ2-F1-model_v4.domain2.pdb,3244.888427734375,4013.34912109375,1.0,#cb334c,cluster_4,AFDB,3,1,119.0,84.44571428571429
AF-A0A7R9PEP1-F1-model_v4.domain0.pdb,4141.69384765625,4396.1591796875,1.0,#fdc877,cluster_17,AFDB,1,1,106.0,71.61462264150943
AF-A0A7R9R3F7-F1-model_v4.domain0.pdb,3361.097412109375,4027.014404296875,1.0,#cb334c,cluster_4,AFDB,1,1,87.0,89.903908045977
AF-A0A7R9Y4S1-F1-model_v4.domain0.pdb,3993.57666015625,3464.93994140625,1.0,#a80c44,cluster_1,AFDB,1,1,99.0,87.19121212121212
MGYP000219585548.domain0.pdb,3489.18701171875,3968.5634765625,1.0,#cb334c,cluster_4,ESMAtlas,2,2,,
MGYP000219590757.domain0.pdb,3822.91943359375,4885.091796875,1.0,#808080,Unclustered,ESMAtlas,1,2,,
MGYP000219673510.domain0.pdb,4192.5947265625,4322.5615234375,1.0,#fdbe6e,cluster_16,ESMAtlas,1,2,,
MGYP000220981662.domain0.pdb,4679.14990234375,3505.488525390625,1.0,#9e0142,cluster_0,ESMAtlas,1,2,,
MGYP000222519904.domain0.pdb,4107.18115234375,4079.80712890625,1.0,#fdc877,cluster_17,ESMAtlas,1,2,,
AF-A0A6A4JLU6-F1-model_v4.domain4.pdb,4161.98291015625,4442.8232421875,1.0,#fdc877,cluster_17,AFDB,1,1,96.0,78.445625
AF-A0A6A4JR54-F1-model_v4.domain0.pdb,4115.73583984375,4480.65087890625,1.0,#fdc877,cluster_17,AFDB,1,1,224.0,44.355714285714285
AF-A0A6A4JX02-F1-model_v4.domain0.pdb,4149.615234375,4484.046875,1.0,#fdc877,cluster_17,AFDB,1,1,117.0,66.7925641025641
AF-A0A6A4JXW4-F1-model_v4.domain0.pdb,4132.3505859375,4450.9365234375,1.0,#fdc877,cluster_17,AFDB,6,1,129.0,81.73403100775192
AF-A0A6A4K707-F1-model_v4.domain0.pdb,4132.15380859375,4480.265625,1.0,#fdc877,cluster_17,AFDB,3,1,100.0,87.27330000000002
AF-A0A6A4KM04-F1-model_v4.domain0.pdb,4126.9033203125,4488.21337890625,1.0,#fdc877,cluster_17,AFDB,1,1,102.0,83.43019607843138
AF-A0A6A4T2M1-F1-model_v4.domain1.pdb,3410.519287109375,3384.92333984375,1.0,#cb334c,cluster_4,AFDB,48,1,111.0,79.2718018018018
AF-A0A6A5G1P6-F1-model_v4.domain1.pdb,3223.643798828125,3703.406494140625,1.0,#808080,Unclustered,AFDB,1,1,146.0,84.17561643835617
AF-A0A6A5LIE4-F1-model_v4.domain0.pdb,3333.07666015625,3360.4033203125,1.0,#808080,Unclustered,AFDB,1,1,68.0,66.0760294117647
AF-A0A6A7K9H5-F1-model_v4.domain1.pdb,3123.128173828125,3998.750244140625,1.0,#cb334c,cluster_4,AFDB,1,1,105.0,86.38123809523809
AF-A0A6A7LCW0-F1-model_v4.domain0.pdb,4602.10009765625,4185.46044921875,1.0,#9e0142,cluster_0,AFDB,1,1,107.0,90.16710280373832
AF-A0A6A7VHH6-F1-model_v4.domain1.pdb,4239.44140625,3917.1005859375,1.0,#808080,Unclustered,AFDB,3,1,138.0,83.64681159420289
AF-A0A7Y0EKM0-F1-model_v4.domain0.pdb,3873.186279296875,4949.64892578125,1.0,#f88e52,cluster_12,AFDB,2,1,126.0,88.48452380952382
AF-A0A7Y0IFT9-F1-model_v4.domain0.pdb,3103.731201171875,4565.365234375,1.0,#808080,Unclustered,AFDB,1,1,190.0,71.40531578947369
AF-A0A7Y0IK64-F1-model_v4.domain0.pdb,4001.68896484375,3458.9560546875,1.0,#a80c44,cluster_1,AFDB,1,1,100.0,86.3946
AF-A0A7Y0WZB1-F1-model_v4.domain0.pdb,4936.375,4310.7666015625,1.0,#9e0142,cluster_0,AFDB,1,1,164.0,95.0334756097561
AF-A0A7Y0Y3X2-F1-model_v4.domain0.pdb,4716.265625,4469.45068359375,1.0,#9e0142,cluster_0,AFDB,1,1,117.0,77.70008547008547
AF-A0A7Y1TT51-F1-model_v4.domain0.pdb,3331.992431640625,3797.5166015625,1.0,#cb334c,cluster_4,AFDB,2,1,112.0,90.46392857142857
AF-A0A7Y1ULR8-F1-model_v4.domain0.pdb,5128.55908203125,3661.0224609375,1.0,#808080,Unclustered,AFDB,1,1,98.0,93.50540816326532
AF-A0A7Y2DRX9-F1-model_v4.domain0.pdb,3766.490478515625,3927.925537109375,1.0,#808080,Unclustered,AFDB,1,1,76.0,85.23513157894736
AF-A0A7Y2FYH5-F1-model_v4.domain0.pdb,3819.82666015625,3591.49853515625,1.0,#a80c44,cluster_1,AFDB,14,1,90.0,95.05966666666667
AF-A0A7Y2I0R4-F1-model_v4.domain0.pdb,4223.640625,3386.958740234375,1.0,#808080,Unclustered,AFDB,1,1,162.0,95.66475308641975
AF-A0A7Y2IR82-F1-model_v4.domain0.pdb,4670.4951171875,4532.837890625,1.0,#9e0142,cluster_0,AFDB,1,1,119.0,52.24571428571429
AF-A0A7Y2LUA4-F1-model_v4.domain0.pdb,3417.95068359375,4842.3291015625,1.0,#808080,Unclustered,AFDB,1,1,89.0,88.02752808988765
AF-A0A7Y2XNG7-F1-model_v4.domain0.pdb,3784.72705078125,3572.93310546875,1.0,#a80c44,cluster_1,AFDB,12,1,85.0,96.38000000000001
AF-A0A7Y3BS66-F1-model_v4.domain0.pdb,5179.17333984375,3807.55810546875,1.0,#fee493,cluster_20,AFDB,2,1,138.0,90.0858695652174
AF-A0A7Y3CXX7-F1-model_v4.domain0.pdb,3353.58251953125,3753.969970703125,1.0,#cb334c,cluster_4,AFDB,3,1,112.0,91.08544642857143
AF-A0A7Y3LKB0-F1-model_v4.domain1.pdb,3125.2490234375,4130.88037109375,1.0,#cb334c,cluster_4,AFDB,1,1,119.0,77.61260504201681
AF-A0A7Y3N891-F1-model_v4.domain0.pdb,4018.15283203125,3672.495361328125,1.0,#a80c44,cluster_1,AFDB,1,1,93.0,95.35311827956987
AF-A0A7Y3P7S7-F1-model_v4.domain0.pdb,4028.872314453125,3491.975830078125,1.0,#a80c44,cluster_1,AFDB,1,1,99.0,93.85161616161615
AF-A0A7Y3X8Z4-F1-model_v4.domain0.pdb,4163.68701171875,3337.3349609375,1.0,#a80c44,cluster_1,AFDB,1,1,200.0,94.1141
AF-A0A7Y3X935-F1-model_v4.domain0.pdb,3768.923828125,3131.758056640625,1.0,#808080,Unclustered,AFDB,1,1,75.0,86.2136
AF-A0A7Y4A736-F1-model_v4.domain0.pdb,5134.7548828125,4440.37646484375,1.0,#96d5a4,cluster_35,AFDB,1,1,70.0,80.26271428571431
AF-A0A7Y4JAS4-F1-model_v4.domain0.pdb,4419.18115234375,3946.884033203125,1.0,#808080,Unclustered,AFDB,1,1,94.0,88.39553191489362
AF-A0A7Y4QE18-F1-model_v4.domain3.pdb,3689.059814453125,4451.65478515625,1.0,#f67e4b,cluster_11,AFDB,1,1,77.0,72.85181818181817
AF-A0A7Y4SYW9-F1-model_v4.domain0.pdb,4190.2919921875,5051.70849609375,1.0,#b0dfa2,cluster_33,AFDB,1,1,145.0,86.98406896551724
AF-A0A7Y4VPP8-F1-model_v4.domain1.pdb,3248.380615234375,4245.5830078125,1.0,#cb334c,cluster_4,AFDB,1,1,108.0,79.95824074074073
AF-A0A7Y4VSR3-F1-model_v4.domain0.pdb,3646.140869140625,5037.0439453125,1.0,#fa9a58,cluster_13,AFDB,1,1,121.0,82.1295041322314
AF-A0A7Y5BY82-F1-model_v4.domain0.pdb,3882.012451171875,3251.9794921875,1.0,#c0274a,cluster_3,AFDB,1,1,94.0,86.29223404255319
AF-A0A7Y5C7B9-F1-model_v4.domain0.pdb,3982.625,4832.388671875,1.0,#f88e52,cluster_12,AFDB,1,1,103.0,88.2288349514563
AF-A0A7Y5F425-F1-model_v4.domain2.pdb,3543.02490234375,3945.799072265625,1.0,#cb334c,cluster_4,AFDB,1,1,100.0,88.25810000000001
AF-A0A7Y5GCH7-F1-model_v4.domain2.pdb,4210.36328125,4339.375,1.0,#fdbe6e,cluster_16,AFDB,1,1,158.0,80.5760759493671
AF-A0A7Y5LWJ2-F1-model_v4.domain0.pdb,4176.5439453125,3426.266357421875,1.0,#a80c44,cluster_1,AFDB,1,1,101.0,94.35366336633665
AF-A0A7Y5NLW1-F1-model_v4.domain0.pdb,5181.791015625,3792.4130859375,1.0,#fee493,cluster_20,AFDB,1,1,157.0,94.70019108280255
AF-A0A7Y5PTC0-F1-model_v4.domain0.pdb,3326.841552734375,3901.210693359375,1.0,#cb334c,cluster_4,AFDB,1,1,94.0,88.77957446808509
AF-A0A7Y5Q0E8-F1-model_v4.domain0.pdb,4921.61572265625,4328.869140625,1.0,#9e0142,cluster_0,AFDB,1,1,173.0,92.85815028901733
AF-A0A7Y5RWM3-F1-model_v4.domain1.pdb,3209.0810546875,4210.01611328125,1.0,#cb334c,cluster_4,AFDB,1,1,106.0,84.42735849056605
AF-A0A7Y5YK87-F1-model_v4.domain0.pdb,4787.103515625,4985.22412109375,1.0,#808080,Unclustered,AFDB,4,1,76.0,87.01065789473684
AF-A0A7Y6A5C5-F1-model_v4.domain0.pdb,5064.25048828125,3659.529296875,1.0,#fee493,cluster_20,AFDB,3,1,119.0,90.81042016806722
AF-A0A7Y6I8D6-F1-model_v4.domain0.pdb,4097.77099609375,3305.33837890625,1.0,#a80c44,cluster_1,AFDB,2,1,97.0,94.6062886597938
AF-A0A7Y7B7H6-F1-model_v4.domain0.pdb,4133.2685546875,5097.48046875,1.0,#b0dfa2,cluster_33,AFDB,1,1,145.0,50.7576551724138
AF-A0A7Y7LSQ1-F1-model_v4.domain0.pdb,4100.89697265625,5098.65869140625,1.0,#b0dfa2,cluster_33,AFDB,1,1,118.0,83.53771186440677
AF-A0A7Y7YK63-F1-model_v4.domain0.pdb,4332.208984375,3692.195556640625,1.0,#a80c44,cluster_1,AFDB,2,1,116.0,92.07034482758618
AF-A0A7Y8HRQ6-F1-model_v4.domain0.pdb,3800.3017578125,3869.167236328125,1.0,#808080,Unclustered,AFDB,2,1,82.0,89.71280487804877
AF-A0A7Y8J165-F1-model_v4.domain0.pdb,4733.025390625,3398.188720703125,1.0,#9e0142,cluster_0,AFDB,1,1,149.0,80.83865771812081
AF-A0A7Y8KXK3-F1-model_v4.domain0.pdb,5119.021484375,4530.8642578125,1.0,#808080,Unclustered,AFDB,1,1,105.0,61.72333333333333
AF-A0A7Y8KXK3-F1-model_v4.domain1.pdb,4722.0126953125,4674.431640625,1.0,#808080,Unclustered,AFDB,1,1,89.0,69.23831460674157
AF-A0A7Y8MDA3-F1-model_v4.domain0.pdb,3353.768310546875,4513.68603515625,1.0,#fdd481,cluster_18,AFDB,1,1,84.0,92.57238095238095
AF-A0A7Y9AVY0-F1-model_v4.domain0.pdb,4975.79541015625,4283.04541015625,1.0,#9e0142,cluster_0,AFDB,2,1,110.0,95.61027272727276
AF-A0A7Y9AVY0-F1-model_v4.domain1.pdb,3857.9521484375,5169.79052734375,1.0,#808080,Unclustered,AFDB,1,1,88.0,96.63659090909091
AF-A0A7Y9KAY7-F1-model_v4.domain0.pdb,3733.961669921875,3088.931640625,1.0,#9e0142,cluster_0,AFDB,1,1,225.0,74.26671111111112
AF-A0A7Y9RPP0-F1-model_v4.domain0.pdb,4098.66943359375,5205.35595703125,1.0,#b0dfa2,cluster_33,AFDB,1,1,113.0,90.20362831858407
AF-A0A7Y9RZI8-F1-model_v4.domain0.pdb,5150.8583984375,3635.61669921875,1.0,#fee493,cluster_20,AFDB,1,1,107.0,91.99065420560747
AF-A0A7Y9YEV0-F1-model_v4.domain0.pdb,4134.60791015625,3669.320556640625,1.0,#a80c44,cluster_1,AFDB,1,1,102.0,94.72980392156862
AF-A0A7Z0D2L1-F1-model_v4.domain1.pdb,3009.344482421875,4081.25537109375,1.0,#cb334c,cluster_4,AFDB,1,1,93.0,76.32236559139784
AF-A0A7Z0DK56-F1-model_v4.domain0.pdb,5080.40380859375,3733.3447265625,1.0,#fee493,cluster_20,AFDB,1,1,176.0,71.90363636363637
AF-A0A7Z0DKJ8-F1-model_v4.domain0.pdb,4056.55810546875,3643.401611328125,1.0,#a80c44,cluster_1,AFDB,7,1,100.0,95.758
AF-A0A7Z0HAA6-F1-model_v4.domain0.pdb,3888.72412109375,3539.934326171875,1.0,#a80c44,cluster_1,AFDB,1,1,92.0,90.1820652173913
AF-A0A7Z0LAT8-F1-model_v4.domain0.pdb,3957.8349609375,3407.27001953125,1.0,#a80c44,cluster_1,AFDB,1,1,112.0,88.63758928571428
AF-A0A7Z0LGZ9-F1-model_v4.domain0.pdb,4001.237060546875,3407.2490234375,1.0,#a80c44,cluster_1,AFDB,1,1,98.0,93.34775510204082
AF-A0A7Z0PN15-F1-model_v4.domain1.pdb,3816.236083984375,3934.49951171875,1.0,#808080,Unclustered,AFDB,1,1,74.0,78.00189189189189
AF-A0A847NAY2-F1-model_v4.domain1.pdb,3146.36328125,4051.703857421875,1.0,#cb334c,cluster_4,AFDB,1,1,129.0,82.54356589147288
AF-A0A847P5L7-F1-model_v4.domain0.pdb,3418.7978515625,4412.4638671875,1.0,#fdd481,cluster_18,AFDB,2,1,96.0,95.96447916666666
AF-A0A847PLQ4-F1-model_v4.domain0.pdb,3953.7236328125,3383.809814453125,1.0,#a80c44,cluster_1,AFDB,1,1,97.0,93.70649484536081
AF-A0A847PN21-F1-model_v4.domain1.pdb,3127.881591796875,3952.117919921875,1.0,#cb334c,cluster_4,AFDB,1,1,102.0,86.39764705882354
AF-A0A847PWN3-F1-model_v4.domain4.pdb,3658.889892578125,3949.593505859375,1.0,#cb334c,cluster_4,AFDB,1,1,107.0,81.49785046728971
AF-A0A847S6J5-F1-model_v4.domain0.pdb,4024.1083984375,3692.255126953125,1.0,#a80c44,cluster_1,AFDB,1,1,91.0,95.76373626373626
AF-A0A847VCL4-F1-model_v4.domain0.pdb,3604.2685546875,5071.6474609375,1.0,#fa9a58,cluster_13,AFDB,1,1,85.0,91.94670588235292
AF-A0A847W6Q7-F1-model_v4.domain0.pdb,3594.01171875,5061.84375,1.0,#fa9a58,cluster_13,AFDB,1,1,91.0,84.84978021978023
AF-A0A847W8D3-F1-model_v4.domain0.pdb,3161.345458984375,4104.1630859375,1.0,#cb334c,cluster_4,AFDB,1,1,214.0,77.16995327102805
AF-A0A847YX57-F1-model_v4.domain1.pdb,3534.083984375,4193.91748046875,1.0,#cb334c,cluster_4,AFDB,2,1,110.0,84.38509090909092
AF-A0A847Z5H1-F1-model_v4.domain1.pdb,3234.54296875,3781.728759765625,1.0,#cb334c,cluster_4,AFDB,1,1,110.0,89.47181818181818
AF-A0A848BQB7-F1-model_v4.domain0.pdb,3570.380126953125,4809.81103515625,1.0,#f88e52,cluster_12,AFDB,1,1,105.0,95.19847619047619
AF-A0A848C9D1-F1-model_v4.domain0.pdb,4624.19091796875,3567.37939453125,1.0,#9e0142,cluster_0,AFDB,1,1,205.0,81.00541463414635
AF-A0A848J9W6-F1-model_v4.domain0.pdb,4128.21142578125,3609.20068359375,1.0,#a80c44,cluster_1,AFDB,1,1,102.0,94.5577450980392
AF-A0A848NZB6-F1-model_v4.domain0.pdb,4092.544921875,3869.872314453125,1.0,#e95c47,cluster_8,AFDB,1,1,89.0,93.12876404494381
AF-A0A848RD12-F1-model_v4.domain0.pdb,4088.43359375,3246.899658203125,1.0,#a80c44,cluster_1,AFDB,1,1,209.0,74.96
AF-A0A848Y6M7-F1-model_v4.domain1.pdb,3725.178466796875,3940.44873046875,1.0,#cb334c,cluster_4,AFDB,3,1,111.0,91.74117117117115
AF-A0A848YNW0-F1-model_v4.domain1.pdb,4878.77294921875,3328.4521484375,1.0,#808080,Unclustered,AFDB,3,1,69.0,95.66565217391303
AF-A0A849AJC7-F1-model_v4.domain0.pdb,4092.6396484375,3625.115966796875,1.0,#a80c44,cluster_1,AFDB,1,1,102.0,95.72862745098038
AF-A0A849HNZ7-F1-model_v4.domain0.pdb,4229.365234375,3633.034423828125,1.0,#a80c44,cluster_1,AFDB,1,1,107.0,93.79065420560745
AF-A0A849NHV2-F1-model_v4.domain1.pdb,4149.97216796875,3061.524169921875,1.0,#f06744,cluster_9,AFDB,1,1,125.0,86.99712
AF-A0A849PC41-F1-model_v4.domain0.pdb,5065.03662109375,3686.80078125,1.0,#808080,Unclustered,AFDB,1,1,158.0,49.42651898734178
AF-A0A849PKV1-F1-model_v4.domain0.pdb,3359.737060546875,3291.099853515625,1.0,#808080,Unclustered,AFDB,1,1,100.0,93.6152
AF-A0A849QXM6-F1-model_v4.domain0.pdb,3126.296142578125,3711.20263671875,1.0,#bee5a0,cluster_32,AFDB,1,1,105.0,92.7569523809524
MGYP003526403469.domain0.pdb,4741.71435546875,4488.38427734375,1.0,#9e0142,cluster_0,ESMAtlas,1,2,,
MGYP003526711467.domain0.pdb,4993.14453125,4077.763427734375,1.0,#9e0142,cluster_0,ESMAtlas,3,2,,
MGYP003527310912.domain0.pdb,3990.43017578125,3436.93408203125,1.0,#a80c44,cluster_1,ESMAtlas,1,2,,
MGYP003527367764.domain0.pdb,3225.67431640625,3780.3447265625,1.0,#cb334c,cluster_4,ESMAtlas,1,2,,
MGYP003527491581.domain0.pdb,5083.453125,3938.412109375,1.0,#9e0142,cluster_0,ESMAtlas,2,2,,
MGYP001611267331.domain0.pdb,4058.399169921875,3537.593994140625,1.0,#a80c44,cluster_1,ESMAtlas,1,2,,
MGYP001611287409.domain0.pdb,4218.322265625,5082.38037109375,1.0,#b0dfa2,cluster_33,ESMAtlas,1,2,,
MGYP001611306302.domain0.pdb,4601.85205078125,4174.130859375,1.0,#9e0142,cluster_0,ESMAtlas,1,2,,
MGYP001611441400.domain0.pdb,3641.91748046875,4095.531005859375,1.0,#cb334c,cluster_4,ESMAtlas,2,2,,
MGYP001611557110.domain0.pdb,4356.591796875,4826.26220703125,1.0,#fca75e,cluster_14,ESMAtlas,1,2,,
MGYP001611606370.domain0.pdb,3675.126220703125,4768.927734375,1.0,#f88e52,cluster_12,ESMAtlas,1,2,,
MGYP001611688094.domain0.pdb,4474.3193359375,3890.82177734375,1.0,#9e0142,cluster_0,ESMAtlas,1,2,,
MGYP001611721649.domain0.pdb,4417.404296875,4403.162109375,1.0,#808080,Unclustered,ESMAtlas,1,2,,
MGYP001611729957.domain0.pdb,4872.14013671875,3904.08935546875,1.0,#9e0142,cluster_0,ESMAtlas,1,2,,
MGYP001611743192.domain0.pdb,4503.2685546875,3914.8896484375,1.0,#9e0142,cluster_0,ESMAtlas,1,2,,
